cedar_uid,name,entity_class,name_source,name_source_label,name_source_url,name_captured,name_match_route,prior_canonical_name,name_differs_from_prior
CE-0012Q-R8,"Cachil DeHe Band of Wintun Indians of the Colusa Indian Community of the Colusa Rancheria, California",Federally recognized tribe,bia_federal_register,"BIA, Indian Entities Recognized by and Eligible To Receive Services From the United States Bureau of Indian Affairs, 91 FR 4102",https://www.federalregister.gov/documents/2026/01/30/2026-01899/indian-entities-recognized-by-and-eligible-to-receive-services-from-the-united-states-bureau-of,2026-01-30,federal_register_legal_name [exact],Cachil DeHe,1
CE-0012R-Y1,Caddo Nation of Oklahoma,Federally recognized tribe,bia_federal_register,"BIA, Indian Entities Recognized by and Eligible To Receive Services From the United States Bureau of Indian Affairs, 91 FR 4102",https://www.federalregister.gov/documents/2026/01/30/2026-01899/indian-entities-recognized-by-and-eligible-to-receive-services-from-the-united-states-bureau-of,2026-01-30,federal_register_legal_name [exact],Caddo,1
CE-0012S-4T,Cahto Tribe of the Laytonville Rancheria,Federally recognized tribe,bia_federal_register,"BIA, Indian Entities Recognized by and Eligible To Receive Services From the United States Bureau of Indian Affairs, 91 FR 4102",https://www.federalregister.gov/documents/2026/01/30/2026-01899/indian-entities-recognized-by-and-eligible-to-receive-services-from-the-united-states-bureau-of,2026-01-30,federal_register_legal_name [exact],Cahto,1
CE-0012T-AK,"Campo Band of Diegueno Mission Indians of the Campo Indian Reservation, California",Federally recognized tribe,bia_federal_register,"BIA, Indian Entities Recognized by and Eligible To Receive Services From the United States Bureau of Indian Affairs, 91 FR 4102",https://www.federalregister.gov/documents/2026/01/30/2026-01899/indian-entities-recognized-by-and-eligible-to-receive-services-from-the-united-states-bureau-of,2026-01-30,federal_register_legal_name [exact],Campo,1
CE-0012V-GC,Catawba Indian Nation,Federally recognized tribe,bia_federal_register,"BIA, Indian Entities Recognized by and Eligible To Receive Services From the United States Bureau of Indian Affairs, 91 FR 4102",https://www.federalregister.gov/documents/2026/01/30/2026-01899/indian-entities-recognized-by-and-eligible-to-receive-services-from-the-united-states-bureau-of,2026-01-30,federal_register_legal_name [exact],Catawba,1
CE-0012W-P5,"California Valley Miwok Tribe, California",Federally recognized tribe,bia_federal_register,"BIA, Indian Entities Recognized by and Eligible To Receive Services From the United States Bureau of Indian Affairs, 91 FR 4102",https://www.federalregister.gov/documents/2026/01/30/2026-01899/indian-entities-recognized-by-and-eligible-to-receive-services-from-the-united-states-bureau-of,2026-01-30,federal_register_legal_name [exact],California Valley,1
CE-0012X-WY,Cayuga Nation,Federally recognized tribe,bia_federal_register,"BIA, Indian Entities Recognized by and Eligible To Receive Services From the United States Bureau of Indian Affairs, 91 FR 4102",https://www.federalregister.gov/documents/2026/01/30/2026-01899/indian-entities-recognized-by-and-eligible-to-receive-services-from-the-united-states-bureau-of,2026-01-30,federal_register_legal_name [exact],Cayuga Nation of New York,1
CE-0012Y-2Q,"Cedarville Rancheria, California",Federally recognized tribe,bia_federal_register,"BIA, Indian Entities Recognized by and Eligible To Receive Services From the United States Bureau of Indian Affairs, 91 FR 4102",https://www.federalregister.gov/documents/2026/01/30/2026-01899/indian-entities-recognized-by-and-eligible-to-receive-services-from-the-united-states-bureau-of,2026-01-30,federal_register_legal_name [exact],Cedarville,1
CE-0012Z-8G,"Confederated Tribes of the Goshute Reservation, Nevada and Utah",Federally recognized tribe,bia_federal_register,"BIA, Indian Entities Recognized by and Eligible To Receive Services From the United States Bureau of Indian Affairs, 91 FR 4102",https://www.federalregister.gov/documents/2026/01/30/2026-01899/indian-entities-recognized-by-and-eligible-to-receive-services-from-the-united-states-bureau-of,2026-01-30,federal_register_legal_name [exact],Confederated Goshute,1
CE-00130-KS,Chickahominy Indian Tribe—Eastern Division,Federally recognized tribe,bia_federal_register,"BIA, Indian Entities Recognized by and Eligible To Receive Services From the United States Bureau of Indian Affairs, 91 FR 4102",https://www.federalregister.gov/documents/2026/01/30/2026-01899/indian-entities-recognized-by-and-eligible-to-receive-services-from-the-united-states-bureau-of,2026-01-30,federal_register_legal_name [normalised],Chickahominy Indians-Eastern Division,1
CE-00131-SJ,Chickahominy Indian Tribe,Federally recognized tribe,bia_federal_register,"BIA, Indian Entities Recognized by and Eligible To Receive Services From the United States Bureau of Indian Affairs, 91 FR 4102",https://www.federalregister.gov/documents/2026/01/30/2026-01899/indian-entities-recognized-by-and-eligible-to-receive-services-from-the-united-states-bureau-of,2026-01-30,federal_register_legal_name [exact],"Chickahominy Indian Tribe, Inc.",1
CE-00132-ZB,Chicken Ranch Rancheria of Me-Wuk Indians of California,Federally recognized tribe,bia_federal_register,"BIA, Indian Entities Recognized by and Eligible To Receive Services From the United States Bureau of Indian Affairs, 91 FR 4102",https://www.federalregister.gov/documents/2026/01/30/2026-01899/indian-entities-recognized-by-and-eligible-to-receive-services-from-the-united-states-bureau-of,2026-01-30,federal_register_legal_name [exact],Chicken Ranch,1
CE-00133-54,Confederated Tribes of the Chehalis Reservation,Federally recognized tribe,bia_federal_register,"BIA, Indian Entities Recognized by and Eligible To Receive Services From the United States Bureau of Indian Affairs, 91 FR 4102",https://www.federalregister.gov/documents/2026/01/30/2026-01899/indian-entities-recognized-by-and-eligible-to-receive-services-from-the-united-states-bureau-of,2026-01-30,federal_register_legal_name [exact],Chehalis,1
CE-00134-BX,Cherokee Nation,Federally recognized tribe,bia_federal_register,"BIA, Indian Entities Recognized by and Eligible To Receive Services From the United States Bureau of Indian Affairs, 91 FR 4102",https://www.federalregister.gov/documents/2026/01/30/2026-01899/indian-entities-recognized-by-and-eligible-to-receive-services-from-the-united-states-bureau-of,2026-01-30,canonical_name [exact],Cherokee Nation,0
CE-00135-HP,The Chickasaw Nation,Federally recognized tribe,bia_federal_register,"BIA, Indian Entities Recognized by and Eligible To Receive Services From the United States Bureau of Indian Affairs, 91 FR 4102",https://www.federalregister.gov/documents/2026/01/30/2026-01899/indian-entities-recognized-by-and-eligible-to-receive-services-from-the-united-states-bureau-of,2026-01-30,canonical_name [exact],The Chickasaw Nation,0
CE-00136-QF,Cahuilla Band of Indians,Federally recognized tribe,bia_federal_register,"BIA, Indian Entities Recognized by and Eligible To Receive Services From the United States Bureau of Indian Affairs, 91 FR 4102",https://www.federalregister.gov/documents/2026/01/30/2026-01899/indian-entities-recognized-by-and-eligible-to-receive-services-from-the-united-states-bureau-of,2026-01-30,federal_register_legal_name [exact],Cahuilla,1
CE-00137-X8,"Chemehuevi Indian Tribe of the Chemehuevi Reservation, California",Federally recognized tribe,bia_federal_register,"BIA, Indian Entities Recognized by and Eligible To Receive Services From the United States Bureau of Indian Affairs, 91 FR 4102",https://www.federalregister.gov/documents/2026/01/30/2026-01899/indian-entities-recognized-by-and-eligible-to-receive-services-from-the-united-states-bureau-of,2026-01-30,federal_register_legal_name [exact],Chemehuevi,1
CE-00138-31,"Cher-Ae Heights Indian Community of the Trinidad Rancheria, California",Federally recognized tribe,bia_federal_register,"BIA, Indian Entities Recognized by and Eligible To Receive Services From the United States Bureau of Indian Affairs, 91 FR 4102",https://www.federalregister.gov/documents/2026/01/30/2026-01899/indian-entities-recognized-by-and-eligible-to-receive-services-from-the-united-states-bureau-of,2026-01-30,federal_register_legal_name [exact],Cher-Ae Heights,1
CE-00139-9T,Chitimacha Tribe of Louisiana,Federally recognized tribe,bia_federal_register,"BIA, Indian Entities Recognized by and Eligible To Receive Services From the United States Bureau of Indian Affairs, 91 FR 4102",https://www.federalregister.gov/documents/2026/01/30/2026-01899/indian-entities-recognized-by-and-eligible-to-receive-services-from-the-united-states-bureau-of,2026-01-30,federal_register_legal_name [exact],Chitimacha,1
CE-0013A-FK,"Cheyenne and Arapaho Tribes, Oklahoma",Federally recognized tribe,bia_federal_register,"BIA, Indian Entities Recognized by and Eligible To Receive Services From the United States Bureau of Indian Affairs, 91 FR 4102",https://www.federalregister.gov/documents/2026/01/30/2026-01899/indian-entities-recognized-by-and-eligible-to-receive-services-from-the-united-states-bureau-of,2026-01-30,federal_register_legal_name [exact],Cheyenne and Arapaho Tribes,1
CE-0013B-NC,"Cheyenne River Sioux Tribe of the Cheyenne River Reservation, South Dakota",Federally recognized tribe,bia_federal_register,"BIA, Indian Entities Recognized by and Eligible To Receive Services From the United States Bureau of Indian Affairs, 91 FR 4102",https://www.federalregister.gov/documents/2026/01/30/2026-01899/indian-entities-recognized-by-and-eligible-to-receive-services-from-the-united-states-bureau-of,2026-01-30,federal_register_legal_name [exact],Cheyenne River Sioux Tribe,1
CE-0013C-V5,"Citizen Potawatomi Nation, Oklahoma",Federally recognized tribe,bia_federal_register,"BIA, Indian Entities Recognized by and Eligible To Receive Services From the United States Bureau of Indian Affairs, 91 FR 4102",https://www.federalregister.gov/documents/2026/01/30/2026-01899/indian-entities-recognized-by-and-eligible-to-receive-services-from-the-united-states-bureau-of,2026-01-30,federal_register_legal_name [exact],Citizen Potawatomi Nation,1
CE-0013D-1Y,Cold Springs Rancheria of Mono Indians of California,Federally recognized tribe,bia_federal_register,"BIA, Indian Entities Recognized by and Eligible To Receive Services From the United States Bureau of Indian Affairs, 91 FR 4102",https://www.federalregister.gov/documents/2026/01/30/2026-01899/indian-entities-recognized-by-and-eligible-to-receive-services-from-the-united-states-bureau-of,2026-01-30,federal_register_legal_name [exact],Cold Springs,1
